word,count
honourees,1
builders,3
onice,2
subcategory,1
helped,2
Honoured,1
ceremony,1
visiting,2
299,1
115,1
ignoring,1
10York,1
finalYork,1
Yorkshire,1
198081,2
fluctuating,1
fortunes,1
relegations,1
LeagueYork,1
reelection,1
bid,1
finishing,1
Fourth,1
198384,1
198788,1
beat,2
Crewe,1
Alexandra,1
199293,1
renamed,2
beaten,1
Stockport,1
Later,5
knocked,1
Everton,1
successive,1
experienced,1
chairman,1
11George,1
Henry,1
Trott,5
1866,3
1917,1
cricketer,1
allrounder,1
1888,3
1898,1
versatile,1
batsman,2
spin,1
bowler,1
outstanding,1
fielder,1
captain,4
remembered,1
judge,1
succession,1
assertive,1
captains,1
Darling,1
Monty,1
Noble,1
Clem,1
Hill,2
restored,1
prestige,1
Respected,1
alike,1
judgement,1
quick,1
weakness,1
righthanded,1
vigorous,1
hitting,1
slow,2
legspin,1
bowling,1
deceive,1
batsmen,2
subtle,1
variations,2
pace,1
quicklyTrott,1
debut,1
1890,1
1893,1
1896,2
runs,1
elected,2
Tests,2
retaining,1
Ashes,2
Trotts,2
regarded,1
189798,1
fiveTest,1
regaining,1
colonies,1
praised,1
hearts,1
delegates,1
put,6
12Leech,1
1956,5
OlympicsFaith,1
Yvonne,1
Leech,4
1941,1
freestyle,7
swimmer,4
gold,9
medal,3
4100metre,1
relay,3
100metre,2
MelbourneA,1
tall,1
lean,1
elegant,1
strength,1
stomach,1
disorders,1
infancy,1
prominence,2
breaking,1
string,1
youngest,1
110yard,1
100yard,1
positioning,1
contender,1
Leechs,1
hindered,1
illness,1
Championships,4
recovered,1
seal,1
trifecta,1
leg,2
retired,2
anxiety,1
13The,1
StadiumThe,2
Arsenal,4
Aston,3
Villa,6
Organised,1
134th,1
Challenge,4
cup,2
En,1
route,1
Hull,1
Hove,1
Albion,2
Middlesbrough,1
extra,2
secured,1
Blackpool,1
Bournemouth,1
Leicester,1
Bromwich,1
rounds,2
finalTheo,1
Walcott,2
gave,4
40th,1
minute,1
Nacho,1
Monreal,1
Alexis,2
Snchez,2
header,2
struck,2
volley,2
Ten,1
yards,1
27m,1
roof,1
net,2
double,2
Per,1
Mertesacker,1
midway,1
Three,2
stoppage,1
Olivier,1
Giroud,1
Arsne,1
Wenger,1
putting,1
Ramsay,2
14The,1
Brazilian,3
Prix,5
Grande,1
Prmio,1
Brasil,1
Autdromo,1
Carlos,2
Pace,2
Interlagos,1
eighteenth,1
Ferrari,1
driver,5
Felipe,1
Massa,3
71lap,1
pole,1
Massas,3
Fernando,3
Alonso,2
Renault,1
Kimi,1
Rikknen,3
thirdMassa,1
Toyota,1
Jarno,1
Trulli,1
McLaren,1
Lewis,3
Rain,1
delaying,1
start,4
dried,1
seconds,1
rain,1
laps,1
treacherous,1
drivers,2
Sebastian,1
Vettel,1
Toro,1
Rosso,1
Toyotas,1
Timo,1
Glock,1
corners,1
finish,2
securing,2
Drivers,1
15The,1
Crystal,6
Palace,6
21May,1
135th,1
showpiece,1
footballs,1
Uniteds,2
appearance,1
Chelsea,1
33,4
matchMark,1
Clattenburg,2
Consett,1
Durham,1
front,1
88619,1
goalless,1
kick,1
Smalling,2
adjudged,1
fouled,1
Connor,1
Wickham,1
secondhalf,1
substitute,1
Jason,1
Puncheon,1
Gea,1
lasted,1
Matas,1
deflected,1
Wayne,2
Hennessey,1
goalkeeper,1
Regular,1
scoreline,1
sending,2
interval,1
card,1
Lingard,1
replace,1
Mata,1
shot,1
distance,6
articleMore,1
articlesSelected,1
picturesImage,24
1Scrum,1
rugbyCredit,1
PierreSelimA,1
scrumMore,1
2Nasser,1
AlAttiyahPhoto,1
KallernaNasser,1
AlAttiyah,2
Qatari,1
rally,1
Ford,1
Fiesta,1
S2000,1
Dakar,1
driving,1
shooter,1
skeetMore,1
3Richl,1
HogenkampPhotograph,1
credit,4
DelgadoRichl,1
Hogenkamp,2
16April,1
Her,1
WTA,1
singles,2
94,1
24July,1
ITF,1
Tennis,1
doubles,1
titles,3
photograph,3
depicts,1
Madrid,2
OpenMore,1
4Crosscountry,1
skiingCredit,1
ChePriit,1
Narusk,1
Ski,2
crosscountry,1
skiing,1
PragueMore,1
5Balance,1
beamCredit,1
FrazoThe,1
balance,2
beam,1
performed,3
Pictured,1
Daniele,1
Hyplito,1
8th,1
placeMore,1
6Kiril,1
LazarovPhoto,1
Armin,1
KbelbeckKiril,1
Lazarov,1
Macedonian,1
handball,5
currently,2
HBC,1
Nantes,1
Macedonia,1
mens,2
teamMore,2
7Fredrik,1
PetterssonPicture,1
Krm500Fredrik,1
Pettersson,1
1987,5
Swedish,1
pictured,4
Frlunda,1
HC,2
Donbass,1
Kontinental,1
Petterssons,1
2010More,1
8BASE,1
jumpingPhotograph,1
Kontizas,1
DimitriosBASE,1
recreational,1
objects,2
parachute,1
descend,1
safely,1
jumps,2
buildings,1
antennae,1
spans,1
cliffs,1
BASE,1
jumper,1
launches,1
Sapphire,1
Tower,1
Istanbul,1
TurkeyMore,1
9CurlingCredit,1
Ralf,1
RoletschekMartin,1
Sesaker,1
curling,1
OlympicsMore,2
10BoxingCredit,1
Corps,1
photoWayne,1
ShawncBoxing,1
attack,1
fists,1
threeminute,1
intervals,1
Modern,3
1867,1
Marquess,1
Queensberry,1
executionMore,1
112013,1
Fencing,2
ChampionshipsPhotograph,1
MarieLan,1
NguyenNikolay,1
Kovalev,2
attacks,1
ron,1
Szilgyi,1
sabre,1
Veniamin,1
ReshetnikovHeld,1
Budapest,1
Hungary,1
827,1
fencers,1
Ukraine,4
4More,1
12Pacu,1
jawiPhotograph,1
Rodney,1
EeThe,1
pacu,1
jawi,1
bull,1
Tanah,1
Datar,1
Sumatra,1
Indonesia,5
jockey,1
pair,2
bulls,2
muddy,1
rice,1
Recently,1
tourist,1
attraction,1
awardwinning,1
Dramatic,1
highspeed,1
splashing,1
distinctive,1
valueMore,1
13McKayla,1
MaroneyPhotograph,1
Pete,1
Souza,3
El,4
GrafoUS,1
gymnast,1
McKayla,2
Maroney,3
Barack,2
Obama,2
wearing,2
impressed,1
disappointment,1
silver,3
podium,1
viral,1
2012More,1
14Pit,1
stopPhoto,1
GuardDale,1
Earnhardt,1
Jrs,1
Hendrick,1
Motorsports,1
pit,3
crew,1
execute,1
stop,1
Sprint,1
Darlington,1
Raceway,1
Carolina,2
stops,1
vehicle,1
fuel,1
wheels,1
repairs,1
mechanical,1
adjustments,1
aboveMore,1
15Eugen,1
SandowPhotograph,1
Co,1
Adam,2
CuerdenEugen,1
Sandow,5
18671925,1
pioneering,1
bodybuilder,1
Born,1
Knigsberg,1
Prussia,1
circus,1
strongman,2
Durlacher,1
urged,1
handily,1
rapidly,2
touring,1
film,1
depicted,2
bout,1
gyms,1
inventing,1
wouldbe,1
recruits,1
King,1
GeorgeV,1
father,3
bodybuildingMore,1
16HandballBundesliga,1
womenCredit,1
KuebiMara,1
Friton,1
HandballBundesligaMore,1
17Robbie,1
McEwenPhoto,1
ONeillRobbie,1
McEwen,1
road,4
cyclist,1
Katusha,1
Russian,2
kit,1
Jayco,1
Bay,1
Cycling,2
McEwens,1
maillot,1
vert,1
Points,1
Classification,3
bands,1
ChampionMore,1
18Jeremy,1
DoylePhoto,1
LibraryJeremy,1
19832011,1
Left,1
paraplegic,1
car,1
accident,1
Paralympic,3
Wheelchair,1
Basketball,2
ChampionshipMore,1
19Horse,1
racingCredit,2
Fir0002Horses,1
Tambo,1
Valley,2
Races,1
Swifts,1
Creek,1
Victoria,3
Horseracing,1
379,1
racecourses,1
200203More,1
20MotocrossCredit,1
Fir0002Motocross,1
motorcycle,3
ATV,1
enclosed,1
offroad,1
circuits,1
tracks,1
terrains,1
unlike,1
Supercross,1
Motocross,1
executed,1
extreme,2
obstaclesMore,1
21Iris,1
Pruysen,2
Athletics,2
MeetingPhotograph,1
PierreYves,1
BeaudouinIris,1
Meeting,1
Stade,1
Sbastien,1
Charlty,1
Disabled,1
bodied,1
disabilityMore,1
22Tony,1
EstanguetPhoto,1
PavelryclTony,1
Estanguet,1
1978,2
slalom,1
canoeist,1
mid1990s,1
Before,4
announcing,1
retirement,1
Olympian,2
disciplineMore,1
23Zack,1
GreinkePhoto,1
Keith,3
AllisonZack,1
Greinke,2
pitcher,2
Major,2
Milwaukee,1
Brewers,1
Kansas,2
Royals,1
Cy,1
asked,2
traded,2
rebuilding,1
24Grand,1
MushetGrand,1
125,2
cc,1
Gbor,1
Talmcsi,1
seasonMore,1
picturesDid,1
knowthat,1
Marcos,1
ATPs,1
ATP,1
tournamentthat,1
diamond,1
magnate,1
Woolf,1
Barnato,1
Hours,1
Le,3
1930,2
Bentley,1
Train,1
Bleuthat,1
Daytona,1
Course,3
site,1
land,2
speed,1
instrumental,2
NASCARthat,1
youngsters,1
Krakw,1
troupe,1
Buffalo,1
Bills,1
Wild,1
Show,1
milestones,1
Polandthat,1
helmets,1
reused,1
accidentMore,1
factsSelected,1
quoteImagex100pxJesse,1
Owens,2
1936The,1
Moscow,1
selectionsMore,1
WikiquoteSelected,1
athletePhelps,1
2009Michael,1
Fred,2
Phelps,12
decorated,1
alltime,1
Beijing,1
firstplace,1
finishes,1
Five,3
tying,1
golds,1
rowPhelps,1
recordholder,2
100meter,1
butterfly,2
200meter,3
400meter,1
medley,2
longcourse,1
57,3
spanning,1
Pan,1
Pacific,1
ChampionshipsPhelpss,1
recordbreaking,1
Swimmer,3
unprecedented,1
magazines,1
Sportsman,1
award,1
Maryland,4
Delegates,1
Senate,4
honored,1
accomplishmentsAfter,1
healthier,1
FullarticleMore,2
biographiesSelected,1
teamToronto,1
Raptors,6
2006The,1
Atlantic,4
Eastern,2
NBA,4
Vancouver,1
Grizzlies,3
NBAs,1
Memphis,2
Tennessee,1
SkyDome,1
Air,1
1999Like,1
Vince,1
draft,2
Playoffs,1
franchise,2
advanced,5
Semifinals,1
200203,1
200304,1
Jersey,1
Nets,1
Bosh,3
leader,1
struggle,1
Bryan,2
Colangelo,2
Manager,1
Bargnani,2
revamp,1
roster,1
200607,2
berth,1
captured,1
200708,1
overhauled,1
Miami,1
Heat,1
ushering,1
teamsIn,1
monthFebruary,1
1925,1
inaugural,1
Nordic,11
Jansk,1
Lzn,1
CzechoslovakiaFebruary,1
1895,1
Volleyball,1
Mintonette,1
Holyoke,1
MassachusettsFebruary,1
foundedFebruary,1
1948,2
NASCAR,1
founded,7
consortium,1
Bill,6
SrFebruary,1
defeats,1
Miracle,1
anniversariesTopicsvteSportHistoryBiomechanicsCommunicationClubsDopingEconomicsEquipmentIndividualIndustryInjuryMedicineNutritionPedagogyPeriodizationPhilosophyPsychologyRating,1
systemRegulationScienceSociologyTeamWomenAfricaAustraliaAsiaEuropeNorth,1
OutlinevteMajor,1
nationTeam,1
sportsAssociation,1
footballBaseball,1
softballBasketballCurlingField,1
hockeyHandballIce,1
hockeyRoller,1
hockeyRugbyVolleyballWater,1
poloIndividual,1
sportsCyclingFigure,1
skatingGymnasticsJudoLugeSwimmingTable,1
tennisRelated,1
portalsOlympicsGamesAmerican,1
footballBasketballCollege,1
footballAssociation,1
footballWomens,1
footballFootball,1
AfricaEnglish,1
footballBaseballChessClimbingCricketCue,1
sportsIce,1
hockeyMartial,1
artsFormula,1
OneSport,1
athleticsTennisVideo,1
gamesVolleyballCategoriesCategory,1
puzzleSelect,1
region,2
accomplishments,1
Combination,1
Comparison,1
controversies,1
Criticism,1
Deaths,1
deities,1
etymologies,1
Extinct,1
Sportrelated,1
Military,1
Naming,1
Numbering,1
occupations,1
Proposals,1
Religion,3
regulations,1
Set,2
index,1
tactics,1
Superlatives,1
techniques,2
terminology,1
Works,1
stubseditThings,1
doHere,1
tasks,2
awaiting,1
Article,2
requests,1
entries,1
Requested,1
articlesSportsAssess,1
Unassessed,1
articlesCopyedit,1
needing,1
attentionDeletion,1
sorting,1
WikiProject,3
Deletion,1
sortingSportsExpand,1
WikipediaMaintain,1
SportsArticle,1
alertsPhoto,1
requested,1
gamesPortal,1
portalStubs,1
stubs,1
StubClass,1
articlesRequests,1
SportseditAssociated,1
WikimediaThe,1
projects,3
subjectCommonsFree,1
repositoryWikibooksFree,1
textbooks,3
manualsWikidataFree,1
baseWikinewsFreecontent,1
newsWikiquoteCollection,1
quotationsWikisourceFreecontent,1
libraryWikiversityFree,1
toolsWiktionaryDictionary,1
thesaurusDiscover,1
portalsList,1
portalsThe,1
portalBiography,1
portalCurrent,1
portalGeography,1
portalHistory,1
portalMathematics,1
portalScience,1
portalSociety,1
portalTechnology,1
portalRandom,1
portalWikiProject,1
PortalsPurge,1
server,1
cache,1
practiceCASEL,1
redirects,3
Casel,1
disambiguationThis,1
developmentSEL,1
CASEL,6
WheelSocialemotional,1
SEL,38
socioemotional,1
socialemotional,5
emphasizes,2
reading1,1
reach,2
adulthood23The,1
controversial,3
States456HistoryeditSEL,1
Yale,2
Comer,2
lowincome,1
AfricanAmerican,1
Haven,3
Connecticut,1
cards7,1
proximity,1
UniversityRoger,1
Weissberg,3
Timothy,4
Shriver,1
Collaborative,1
19978In,1
Transformative,11
TSEL,3
critically,2
inequity,1
collaborative,2
societal,6
wellbeing910,1
equity,1
added,2
equity111213ComponentseditThis,1
relies,2
excessively,1
Find,1
sourcesSocialemotional,1
learningnews,1
messageCASEL,1
asSelfawareness,1
skill,2
selfconcept14Selfmanagement,1
regulate,1
monitor,1
behaviors15,1
intrinsic,3
goalsSocial,1
situations,2
others16Relationship,1
them17Responsible,1
solve,3
accountable18CASEL,1
caregivers,1
communities19,1
live,1
emotionally,2
system20,1
reducing,4
stress21Stated,1
benefitseditAccording,1
Ammar,2
AlGhabban,2
imperative,1
effectively,5
students22,1
molecular,1
biologist,1
Medina,1
become23,1
learn23Studies,1
SPARK,2
skills24The,1
decreasing,2
aggression25,1
bullying,1
disabilities26,1
linked,14
percentiles27,1
Additionally,4
kindergarten,2
likelihood,1
police,2
detention,3
facility28Proponents,1
careers29,1
easier,4
Things,2
constantly,1
exposed,1
behavior29,1
woven,1
relate,1
easily29,1
teamwork,1
Pennsylvania,2
K12,2
curriculum29ControversieseditConcerns,1
indoctrinationeditA,1
conservative,2
publications,1
Federalist,1
Trojan,1
sexual,1
leftwing,2
classroom30,1
Pondiscio,2
rightleaning,1
tank,1
Enterprise,3
changing,5
pedagogue,4
resembling,1
psychotherapist,1
worker,1
clergy,1
values31,1
Those,2
CASELs,1
overtones,1
interrogating,1
norms,5
disrupting,1
inequities,1
coconstructing,1
solutions32Privacy,1
concernseditIn,1
enter,2
mood,1
app,2
worry,1
protection,2
privacy3334PolicyeditSupporteditUS,1
congressman,1
Ryan,5
HR4626,2
Families,2
Act,11
SELF,2
116th,2
Congress35,1
bill,7
grant,1
creation,4
cosponsored,1
Representative,1
Debbie,3
MucarselPowellOppositioneditIn,1
Oklahoma,4
senator,1
Jett,1
legislature,1
prohibit,3
applying,1
funds36In,1
FDOE,3
Benchmarks,1
Excellent,1
BEST,1
submitted,1
unsolicited,1
mathematics3738Referencesedit,1
SocialEmotional,5
Twiner,1
Lucassen,1
TatlowGolden,1
dancebased,1
pilot,2
Interaction,1
100659,1
doi101016jlcsi2022100659,1
ISSN22106561,1
MJ,1
Elias,1
JE,1
Zins,1
RP,1
KS,1
Frey,1
MT,1
Greenberg,2
NM,1
Haynes,1
alPromoting,1
educatorsAssociation,1
Supervision,1
Curriculum,8
Alexandria,3
VA,1
Moyer,1
Melinda,2
Wenner,1
Over,4
My,1
Kid,1
Asshole,1
2024,30
Senator,2
proposes,2
KFORcom,1
Information,4
wwwoklegislaturegov,1
Edutopia,1
Conditions,6
Thriving,1
Dept,1
wwwcdecagov,1
Office,9
wwwrcoeus,1
Jagers,1
RivasDrake,1
Brittney,1
162184,1
doi1010800046152020191623032,1
S2CID200049608,1
Ervin,1
Ariel,1
Lever,1
Chronicle,1
EvidenceBased,4
Mentoring,2
SelfAwareness,1
Landmark,4
SelfManagement,1
Awareness,1
Developing,4
Skills,3
http,1
Core,2
Competence,2
Areas,1
Where,2
Promoted,1
caselorg,3
Pastoral,1
176188,1
doi1010800264394420181479221,1
S2CID149672282,1
Want,1
Know,2
EdSurge,2
Amy,3
Ferrante,1
Boaz,1
Kutash,1
Krista,1
WheeldonReece,1
Brooke,1
Elementary,1
Primary,3
Prevention,1
531547,1
doi101007s10935021006423,1
PMC8384824,1
PMID34402995,1
Espelage,2
Dorothy,3
Low,4
Sabina,1
Polanin,2
Reduce,5
Aggression,1
Victimization,2
Sexual,2
Violence,2
53,3
180186,1
doi101016jjadohealth201302021,1
PMID23643338,1
Chad,1
Bullying,1
Disabilities,1
Remedial,1
299311,1
doi1011770741932514564564,1
S2CID8185935,1
Durlak,1
Roger,2
Dymnicki,1
Schellinger,1
Kriston,1
Enhancing,2
MetaAnalysis,9
SchoolBased,2
Universal,2
405432,1
doi101111j14678624201001564x,1
PMID21291449,1
S2CID5689540,1
Damon,1
Crowley,1
Functioning,1
Kindergarten,1
Wellness,1
105,1
22832290,1
doi102105AJPH2015302630,1
PMC4605168,1
PMID26180975,1
Kingkade,1
Hixenbaugh,1
protesting,1
target,1
NBC,1
Unexamined,1
Rise,2
Therapeutic,1
Extends,1
Educations,1
Reach,1
Lives,2
Expands,1
Roles,1
ERICED616706,1
Field,3
latest,2
flashpoint,1
wars,1
Seattle,1
Stephenson,2
Jemma,1
Montgomery,2
Rhithm,1
violate,1
privacy,3
Advertiser,1
ODonnell,1
approved,1
overreach,1
complaints,1
Plain,1
Dealer,1
Congress,4
20192020,1
wwwcongressgov,1
Rejects,1
Attempts,1
Indoctrinate,1
Atterbury,1
Mystery,1
solved,1
reveals,1
PoliticoExternal,1
linkseditCASEL,1
websiteHR4626,1
2019Social,1
Centers,1
Disease,2
PreventionSocial,1
Safe,1
Supportive,1
EnvironmentsHoffman,1
Reflecting,1
Perspective,11
533556,1
doi1031020034654308325184,1
S2CID145169055SchonertReichl,1
Kimberly,3
137155,1
doi101353foc20170007,1
JSTOR44219025,1
S2CID80485923Social,1
Cornerstone,1
Transmission,1
skillsWestern,1
disambiguation,1
disambiguationEducating,1
TV,1
EducatingEducation,1
applies,3
covers,7
row,1
rowEducation,1
institutional,5
Nonformal,6
unstructured,1
classifications,2
qualities,2
phenomenaThe,1
disputed,1
Fundamentally,1
socializes,1
equips,1
productive,6
stimulates,2
raises,1
childrenMany,1
personality,5
ethnicity,2
discrimination,5
Further,11
parent,2
involvementThe,1
examines,9
subfields,2
sociology,5
discusses,3
comparative,2
pedagogy,11
educationIn,1
prehistory,2
informally,2
civilizations,2
invented,2
shift,4
Initially,1
elites,1
invention,4
printing,3
press,3
15th,2
Beginning,3
18th,3
centuries,3
Today,3
primaryschoolage,3
schoolDefinitionseditMain,1
educationThe,4
educere,1
forth1,1
fields2,1
traits3,1
Extensive,1
surrounds,1
learning4,1
dispositions,1
process5,1
learning6,1
Having,1
clear,5
matters,3
phenomena,5
practices7Some,1
identifying,1
exclusive,1
theorist,1
outlines,2
imparted,1
manner8,1
succeed,1
occasionally,1
parameters9,1
dealing,1
common10,1
Keira,2
Sewell,2
contextdependenta11Evaluative,1
conceptionsb,1
explanation13,1
ordinary,2
practiced14,1
aims15,1
acquiring,3
rationally,1
honesty16Various,1
indoctrination17,1
rational18,1
rational,1
beliefs19,1
distinguished,1
underlying,2
safety,1
hygiene,1
practices20Education,1
characterized,3
Teachercentered,2
way21,1
analyze,2
experiences22,1
problems23TypeseditThere,1
complexity,3
medium,1
funding24Formal,1
informaleditTutoring,1
cook,1
belongs,1
education25c,1
frameworks,2
chronological,1
hierarchical,3
extending,1
controlled,5
guided,1
age27Nonformal,1
Like,2
tutoring,1
scouting,1
movement28,1
unsystematic,1
designated,1
authority,6
teaching29,1
spontaneous,1
dish,1
cooking,1
together30Some,1
places,2
regularly,1
visited,3
everyday,3
routines31,1
extrinsic,2
external,8
rewards,2
motivation32,1
category33In,1
primitive,1
acted,2
efficient,4
quantities,1
welltrained,1
abstract,3
removed,2
grasping,1
patterns,4
imitating,1
behavior34LevelseditYoung,1
JapanTypes,1
maintained,1
Scientific,5
duration,1
completion,6
grouped,1
nontertiary,2
5835Early,1
nursery,1
lasts,2
basic,28
problemsolving,2
education36,1
optional,1
four37Primary,1
EthiopiaPrimary,1
starts,2
core,1
geography,2
music,3
development38,1
school39Secondary,1
junior,1
upper,1
Lower,2
requirement,4
extend,1
deepen,1
subjectspecific,1
familiarize,1
solid,1
training40,1
Central,1
Mandatory,3
Asia41A,1
StatesUpper,1
choose,2
diploma42,1
belong,1
categorized,1
market43Students,1
laboratory,2
Saint,1
Petersburg,1
Polytechnical,1
RussiaIn,1
synonym,2
term44,1
Tertiary,4
indepth,2
shortcycle,2
Bachelors,2
doctoral,1
levels45,1
Shortcycle,1
market,1
professions46,1
longer,3
intermediary,1
certification,3
degree47,1
thesis,1
completion48,1
doctors,3
Doctor,1
submission,1
postdoctoral,1
habilitation49Successful,1
professions,2
Undetected,1
sheet,1
threatens,1
undermine,1
unqualified,1
certified50In,1
Sweden,4
Poland,1
Mexico,1
loans,4
afford,8
studies51,1
costs,4
barrier,4
textbooks52OtherseditThe,1
alternative,5
longestablished,1
wellregulated,1
Regulations,4
timeframe,1
end53Homeschooling,1
educationAlternative,1
umbrella,1
teacherstudent,1
Alternative,9
relatively,5
welcoming,1
atmosphere,4
problematic,1
homeschooling,1
unschooling,1
traditions,3
Montessori,2
Waldorf,1
Square,1
Escuela,1
Nueva,1
democratic,2
schools54,1
heritage,1
narration,1
storytelling55,1
gurukul,1
India56,1
madrasa,2
East57,1
yeshivas,2
tradition58Some,1
distinctions,1
receives,2
adolescent,1
elderly,1
education59,1
biological,1
singlesex,1
mixedsex,1
education60,1
impairments,2
communicative,1
overcome,2
posed,1
broadest,2
adjusted,1
fullest,1
potential61Classifications,1
activities62,1
conscious,1
Unconscious,2
consciously,1
planned,2
guided63,1
personality64,1
Evidencebased,1
scientific,3
maximize,1
research65Autodidacticism,1
selfeducation,1
freedom,4
fulfilling,1
aimless,1
autodidacts,1
false,2
inaccurately,1
progress66,1
Autodidacticism,1
life67Categories,1
education68,2
mediums,1
websites,1
elearning,1
mlearning,1
devices,2
universities69State,1
educationd,1
Private,6
managed,2
selective,2
paid,3
charging,2
fees71,1
detailed,1
civil,1
church72Compulsory,1
legally,1
contrasts,3
requirement73Role,1
societyeditHighly,1
professionals,2
medical,3
master,1
societyEducation,1
establish,2
sustain,1
stable,1
desires,1
write,2
arithmetic,2
communications,1
Socialization,2
dominant,1
kinds,1
enables,2
peace,1
productively,1
relevance,2
democracies,1
voting,1
organizing,1
all74On,1
analytical,1
profession,1
produce,2
specialization,3
mastered,1
tendencies,1
inquisitive,1
teachings,3
innovation,2
obedience,2
stability75By,1
skilled,4
prosperity,2
competitiveness76,1
investment,2
investments,1
education77,1
technological,2
advances,2
unemployment,1
equity78,1
Increased,1
augments,1
marriage79Education,1
adapt,2
solution,1
inequalities,5
rich,1
poor80,1
aware,3
inspire,2
world81,1
maintaining,1
development82,1
circumstances,4
automation,1
demands,1
address83,1
Changing,3
render,1
redundant,1
adjusting,1
introducing,2
handling,1
technologies84,1
massive,1
courses85On,1
selfknowledge,1
abilities86,1
Key,7
network,1
coping,1
services87,1
Year88Role,1
institutionseditGovernmental,1
educationOrganized,1
Institutions,5
stakeholders,1
nongovernmental,2
enforcement,1
platforms,1
principals,1
nurses,2
developers89Various,1
governmental,4
pertaining,1
aspect,5
plan,1
guides,1
depend,3
transmitted,1
students90,1
India91,1
Africa92,1
Secretariat,1
Mexico93International,1
worldwideInternational,1
intergovernmental,3
treaty,1
Goals,2
494,1
Discrimination,2
initiative95Some,1
Universities,5
Baccalaureate,2
programs96,1
Erasmus,1
facilitate,1
countries97,1
Fulbright,2
teachers98Factors,1
successeditEducational,1
measured,1
dropout,3
postschool,1
incarceration,6
rates99,1
Several,1
pertain,1
other100PsychologicaleditOn,1
personality101,1
Motivation,10
force,4
propelling,1
learning102,1
Motivated,1
discussions,2
setbacks,1
Intrinsically,1
Extrinsically,1
Intrinsic,1
commitment103,1
praise,1
criticism104Intelligence,1
respond,1
metrics,1
education105,1
Intelligence,4
standardized,3
numerical,2
metric,1
mathematicallogical,1
verbal,2
logic,1
spatial,1
interacts,1
another106A,1
styles,1
proponents,1
auditory,1
lectures,2
learners,5
diagrams,1
modalities107,1
conscientiousness,1
openness,1
Big,3
success108,1
abilities109SociologicaleditSociological,1
reason,3
policymaking,1
mitigate,2
effects110Socioeconomic,1
slower,1
developments,5
memory,2
Poor,2
nutritional,1
causing,2
invest,3
stimulating,5
toys,1
poorer,2
shortages,2
libraries,2
economically,1
disadvantaged,2
repaying,1
reproduced,1
children111Ethnic,1
Additional,1
biases,2
ethnic,1
minorities,1
stereotypical,1
overtly,1
racist,1
ethnicity112Historically,1
strongly,2
favor,1
rear,1
stereotypes,2
discourages,1
them113,1
openly,1
severe,1
instituted,1
Taliban,3
Afghanistan114,1
segregation,2
locals,1
urban,2
hukou,2
system115One,1
internalizes,1
selffulfilling,1
prophecies,1
anticipate,1
stereotypes116Technology,1
otherseditTechnology,1
aids,1
machines,1
worksheets117A,1
Laptop,2
device,1
HaitiEducational,1
energy,1
lesson,2
performance118,1
presenting,2
graphics,1
audio,1
additionally,1
teachers119,1
potentials,1
assisting,1
poses,1
manipulation120,1
Pratham121School,1
wellmaintained,1
suitable,3
furniture,1
library,1
canteen,1
success122,1
Skilled,1
motivate,1
instructions,1
experience123,1
Engin,6
Karada,5
concludes,1
success124Parent,1
boosts,1
constructive,1
parties,2
resolved125,1
aspects126Education,1
studieseditMain,1
sciencesJohn,1
Lockes,1
Concerning,2
1693,1
studies127The,1
shape,1
education128,1
inquiry,2
physics,1
defined129,1
differs,2
education130Various,1
divide,1
quantitative,1
qualitative,1
mixedmethods,1
emulates,1
measurements,1
gather,1
statistical,2
impersonal,1
Qualitative,2
insight,2
Mixedmethods,1
combine,2
gathered,1
balanced,1
Data,4
collected,1
observation,1
questionnaires131,1
affecting,2
policies132SubfieldseditEducation,1
education133,1
branch,1
assumptions,3
conceptualize,1
relation134,1
ethics,4
investigates,1
philosophy135The,1
subfield,1
methods136,1
realized137,1
restrict,1
domain,1
schools138,1
explores,1
advance,1
place139The,1
acquired,1
Influential,2
behaviorism,2
cognitivism,2
constructivism140,1
Closely,3
neurology,1
neuroscience,1
neuropsychological,1
learning141The,1
ideologies,9
someones,1
inequality142,1
Two,2
consensus,2
Consensus,1
Conflict,3
ruling,1
agenda143The,1
distributed,1
consumed,1
examining,1
raising,2
distribute,1
efficiently,1
labor,2
education144Comparative,1
compare,3
scoreComparative,1
Comparisons,2
similarities,1
improved145,1
borrowing,1
superior,1
exported,1
countries146,1
internationalization,2
transitioning,1
authoritarian,2
regime,1
democracy147The,1
other148Aims,1
ideologieseditPropaganda,1
poster,1
Authoritarian,1
regimes,1
indoctrinate,1
students149150A,1
Common,2
suggestions,1
encompass,1
autonomy,1
openmindedness,1
prioritize,1
ideological,1
purity,1
piety,2
faith151Some,1
end152,1
life153,1
society154,1
whole155Educational,1
philosophical,1
interpret,1
practicies,1
themes,1
Processbased,1
productbased,1
humanism,1
romanticism,1
essentialism,1
encyclopaedism,1
pragmatism,1
ideologies156Learning,1
methodseditLearning,1
constructivism,1
Behaviorism,1
stimuli,1
stimulus,2
desired,1
solidifying,1
stimulusresponse,1
Cognitivism,1
storing,1
retrieving,1
processing,2
Constructivism,1
puts,1
interpreted,1
behaviorists,1
drills,2
cognitivists,1
mnemonics,1
constructivists,1
strategies157Various,1
preexisting,2
memorizing,1
unrelated,1
facts158,1
developmental,1
Piaget,1
pass,2
adulthood,1
sensorimotor,1
preoperational,1
operational,2
correspond,1
abstraction,1
simple,2
sensory,1
logical,1
reasoning159The,1
competence,2
level160,1
reflected,1
